Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	bl[150]	bl[151]	bl[152]	bl[153]	bl[154]	bl[155]	bl[156]	bl[157]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
9430	-5428.522	-5482.233	53.71072	0.000332544	0.00288802	0.0102076	0.00066911	0.00270125	0.00410681	0.00205457	0.00200547	0.00124917	0.00131864	0.000222835	0.00189672	0.000503548	0.00248012	0.00179824	0.000148431	0.000909017	0.000779456	0.00191214	0.00315004	0.000841475	0.000404499	0.000111688	0.000742765	0.00128659	0.00205305	0.00161193	4.4026e-05	0.00143314	0.000837743	0.00591441	0.00331826	4.1033e-05	0.00127444	0.00163068	0.00108229	0.00125832	0.00157835	0.000801806	0.00174689	0.000889349	0.000101328	9.25464e-06	0.000492942	0.000566194	0.00377108	0.00331773	8.51018e-05	0.000902162	0.00192677	0.00320361	0.00163361	0.00314994	0.00220753	0.00525737	9.92306e-05	0.000408057	0.00129667	0.00217837	0.00160572	0.0040721	0.000141312	0.000548041	1.05831e-05	0.00199058	0.000404145	0.000184495	0.00916763	0.0011798	0.00140174	0.000497393	0.000215658	0.000327652	0.00195309	0.00190259	0.00236024	0.00221949	0.00251213	0.00122053	0.000929588	0.00162634	0.00119322	0.00133154	0.000262243	0.00342247	0.00124629	0.000433557	0.000593702	0.000221577	0.00406608	1.65405e-05	0.000744665	0.000186256	0.00292385	0.00105659	0.00192855	0.00749288	0.00206236	0.00892556	0.000816078	0.00238829	0.00254947	0.00383795	0.000552239	0.00117262	0.0015218	0.00229313	0.00724454	0.00093747	0.00037971	0.00104607	0.00131609	0.000121665	0.00203841	0.00090856	0.00224024	0.00583393	0.00436971	0.000296363	0.000679997	0.00122952	0.00158152	0.00590324	8.66924e-05	0.0106905	0.00478749	5.95976e-05	0.00057042	0.00112513	0.00643819	0.0010043	0.00176563	0.000715672	0.00412595	0.00861085	0.000127068	0.0184141	9.96751e-05	0.000258344	0.00241196	0.00142111	0.00152665	0.000172218	0.000192319	0.000581998	0.00148417	0.000467116	0.000715911	0.001708	4.93948e-05	0.00564198	0.00383806	0.0107655	9.97951e-05	3.01522e-05	0.00152331	0.000110197	0.0952242	0.380134	0.0258957	0.0176983	0.435241	0.0458064	0.32481	0.196992	0.228367	0.249831	0.3183004
9440	-5434.721	-5488.267	53.54553	0.000282445	0.00130071	0.00743716	0.00209633	0.00367031	0.00202861	0.00280714	0.0022911	0.00141523	0.00617107	0.00063464	0.00799246	0.00109026	0.00332098	0.000896149	0.000660192	0.00135163	0.000731976	0.00255113	0.00173411	0.00037737	0.000313962	0.000172614	0.000909429	0.000578902	0.00324594	0.00150842	2.91438e-05	0.00158365	0.000391256	0.00352148	0.00288118	3.86865e-05	0.000273934	0.00144761	0.00169192	0.00429425	0.00173607	0.0012622	0.00236215	0.000911718	9.20463e-05	1.34031e-05	0.00099951	0.00028142	0.00470834	0.00186318	0.000509934	0.00107192	0.00220758	0.0033102	0.00199108	0.00281975	0.00264788	0.00300242	0.000317207	0.000120627	0.0012084	0.00330266	0.000388078	0.00425688	0.00035787	0.000103308	4.88167e-06	0.00156795	0.000424305	0.000182147	0.00835557	0.00144872	0.000815195	0.000650608	0.000171031	0.00052215	0.00237274	0.00186795	0.00546803	0.00389308	0.00595126	0.000958886	0.00067348	0.000823197	0.00144723	0.00185859	8.662e-05	0.000969551	0.00175903	0.00104942	0.00127937	0.000744345	0.00662769	9.21372e-06	0.000858641	0.000319766	0.00181987	0.00201174	0.00133147	0.0117323	0.00235021	0.00851017	0.000498428	0.0015188	0.000896935	0.00290002	0.000290064	0.000219545	0.000753366	0.00160278	0.0079242	0.000374942	0.00014677	0.0042924	0.00100297	0.000271005	0.000700567	0.000905564	0.00104405	0.00723783	0.0027283	0.000643751	0.000612157	0.00174257	0.00173247	0.00311798	0.000184615	0.014073	0.00365248	4.21114e-05	0.000416545	0.000784853	0.00707015	0.00106654	0.00109123	0.000349745	0.00541569	0.00865363	0.000211094	0.0189522	6.66839e-05	0.000194083	0.00462825	0.00141678	0.00219444	0.000601614	0.000232232	0.000947268	0.00135909	0.000119806	0.00147328	0.00131619	0.000122917	0.00110955	0.0048832	0.00950364	0.000494744	5.98856e-05	0.00241498	7.42554e-05	0.107565	0.372221	0.0442892	0.00956454	0.402231	0.0641287	0.32481	0.196992	0.228367	0.249831	0.3348198
9450	-5443.954	-5497.459	53.50456	0.00110969	0.0011057	0.00772197	0.00137957	0.00114901	0.00170341	0.0019817	0.00519154	0.000543025	0.00442101	0.000203737	0.0114105	0.000775583	0.00731266	0.00263028	0.00106199	0.00118124	0.000793306	0.00281551	0.00237284	0.000473132	0.000150768	4.44691e-05	0.000160822	0.00148318	0.00513815	0.00158918	1.63746e-05	0.00226951	0.00151222	0.00232241	0.00543486	3.40805e-05	0.000659592	0.00171701	0.00389876	0.00268385	0.00206127	0.00136567	0.0025016	0.00194903	5.23483e-05	3.18954e-05	0.00113229	0.000305037	0.00647306	0.00168626	0.000984117	0.00147673	0.000709642	0.00208516	0.00156625	0.00102201	0.00154528	0.00394447	0.000630449	0.00078895	0.00200888	0.0020537	0.000576987	0.00385753	0.00262954	0.000128038	1.63762e-05	0.00398801	0.000133485	0.000176373	0.00916464	0.000535717	0.00210154	0.000851399	0.000545152	0.0010438	0.00366225	0.00142523	0.00440655	0.00339801	0.0038371	0.000690288	0.00136746	0.000739429	0.00167499	0.00206906	5.15359e-05	0.00276075	0.000807364	0.000774856	0.00163911	0.000188377	0.00436713	1.46942e-05	0.000939751	0.00171351	0.00276987	0.00259261	0.00238195	0.00555797	0.00170729	0.00714468	0.00246822	0.000635029	0.000795601	0.000701944	0.000444504	2.34167e-05	0.000349387	0.00090128	0.00841414	0.000486636	0.000130091	0.00242622	0.000840028	0.000124881	0.000704834	0.000915408	0.00248834	0.00600744	0.00289521	0.000655628	0.000224953	0.00186822	0.00204823	0.00476132	0.000101307	0.00869322	0.0052131	6.09731e-05	0.000481272	0.00163081	0.0070212	0.000236734	0.00540486	0.000759888	0.00603792	0.00836168	0.000467589	0.0153206	3.88865e-05	5.71773e-05	0.00240838	0.00315552	0.00218106	0.000112076	0.000727383	0.00442231	0.000636799	9.69816e-05	0.00103081	0.00183747	0.000185403	0.00185034	0.00429002	0.00541231	0.000501969	0.000100903	0.00144836	6.33346e-05	0.108128	0.374168	0.0320542	0.00961458	0.411571	0.0644643	0.329509	0.192595	0.22327	0.254626	0.3389167
9460	-5430.574	-5484.114	53.54057	0.00182126	0.00153674	0.0082097	0.00103474	0.00242465	0.000943125	0.00301081	0.000971976	0.000228508	0.00283813	0.000162963	0.0107809	0.000920354	0.00260147	0.00422192	0.000844144	0.00131895	0.00080945	0.00131361	0.00314689	0.000390566	0.00042164	1.67425e-05	0.00013694	0.00133982	0.00180727	0.00152183	2.81471e-05	0.00238478	0.00123161	0.00351307	0.00303043	0.000230255	0.000852833	0.00135674	0.00534744	0.00333179	0.000772584	0.000854732	0.00154701	0.000690292	0.000101376	9.48e-06	0.000618666	0.000909213	0.00568395	0.00179061	0.00055609	0.00400033	0.00124396	0.00225096	0.00101179	0.00236294	0.00218987	0.00493922	0.000837891	0.000579429	0.00143953	0.00225	0.000252467	0.00478424	0.00193682	0.000611605	1.26346e-05	0.00478596	0.000131094	0.00032536	0.00622494	0.00142432	0.00241576	0.00103001	0.000346468	0.000635205	0.00386464	0.00347588	0.00140005	0.00480671	0.00185653	0.00157787	0.00194702	0.0012947	0.00177307	0.00278671	1.06733e-05	0.00471653	0.00129475	0.00102041	0.000896445	0.000156814	0.00400377	2.03929e-05	0.00160461	0.00135306	0.00428848	0.00154973	0.00293238	0.00593094	0.0014411	0.00764024	0.00295002	0.000465884	0.000711381	0.000225166	0.000304869	7.37171e-06	0.000824364	0.000651509	0.00673075	0.000796216	0.00030213	0.00243743	0.000714025	0.000247077	0.000599434	0.00033735	0.00383835	0.00802157	0.00369505	0.000901798	0.000209861	0.00166529	0.00206872	0.00405842	0.000126168	0.0116554	0.00262708	3.44369e-05	0.00103533	0.000718842	0.00747613	6.39604e-05	0.0051934	0.000241722	0.00722492	0.00402842	0.00029224	0.0194155	8.7387e-05	3.69973e-05	0.000821494	0.00176846	0.00185379	0.000130424	0.00190953	0.00260206	0.000611168	0.00030952	0.00122713	0.00154775	9.53959e-05	0.00185517	0.0089995	0.00444116	0.00107462	0.000214254	0.00128363	0.000266537	0.111267	0.371081	0.0329847	0.00541012	0.412921	0.0663357	0.323306	0.19933	0.227531	0.249833	0.3353161
9470	-5454.6	-5507.851	53.2511	0.00116497	0.00032737	0.014631	0.000708388	0.00172961	0.000462935	0.00242614	0.000606702	0.000665228	0.00311377	0.000395575	0.00660262	0.000313836	0.00371492	0.00410761	0.000749566	0.000456777	0.000881841	0.000779213	0.00377118	0.00049793	0.000339112	0.000122951	0.000458554	0.00127893	0.00138484	0.00636091	3.44546e-05	0.0033467	0.000960994	0.00183292	0.00218782	0.000122011	0.00169662	0.000333489	0.00175881	0.00360725	0.000775999	0.00286881	0.0043994	0.000112618	0.000142276	1.33585e-05	0.000500018	0.00365825	0.0105898	0.00161607	0.000556116	0.00451845	0.00305589	0.00524846	0.000593329	0.00107679	0.00294335	0.00477495	0.00106591	0.00144527	0.000313459	0.00280779	0.000245415	0.00437466	0.000726689	0.000268935	4.77498e-05	0.0010245	0.00026424	0.000316897	0.00953826	0.00209475	0.003943	0.00358084	0.000250696	0.000712132	0.00509179	0.00157526	0.00514274	0.00460811	0.00226096	0.00235948	0.0020017	0.00238083	0.00118327	0.0067232	2.93584e-05	0.00246952	0.0017229	0.00122299	0.000894432	0.000212325	0.00517404	0.0004059	0.00105622	0.000349094	0.00286013	0.000733567	0.00246605	0.00989164	0.00142022	0.00779822	0.0022117	0.000936532	0.000363975	0.000125987	0.000224527	9.95767e-06	0.00155247	0.00332819	0.00660105	0.000453511	0.00051411	0.00113742	0.000712014	0.000675432	0.000557322	0.000404712	0.00184509	0.00766721	0.00304463	0.00126278	0.000248829	0.00145426	0.000836847	0.00468872	4.67948e-05	0.0143591	0.00336006	4.87771e-05	0.000998725	0.000347748	0.00691425	1.47602e-05	0.00311438	0.00047569	0.00553882	0.00552707	0.00049177	0.0261136	0.000154352	0.000142244	0.000586888	0.00455161	0.000757333	0.000153905	0.000440725	0.00158488	0.00266035	0.000357785	0.000981253	0.000970636	1.16619e-05	0.00404766	0.00410133	0.00568737	0.000913294	0.000229436	0.00110946	0.000178935	0.109703	0.362894	0.0326406	0.0119972	0.417299	0.0654673	0.32888	0.197688	0.225657	0.247775	0.3642626
9480	-5434.906	-5488.349	53.44225	0.00265876	0.000899596	0.00514693	0.000727376	0.00298216	0.000951681	0.0031164	0.000365964	0.00155214	0.00502848	0.000222418	0.0061877	0.000328564	0.00227221	0.00336738	0.000851042	0.000661558	0.000792149	0.00114628	0.0034123	0.000518973	0.000733586	1.80094e-05	0.000632364	0.00302711	0.00136659	0.00223858	4.82711e-05	0.00247569	0.000681438	0.00206402	0.00170495	0.000206117	0.00144234	0.000759076	0.000970708	0.0043389	0.00219046	0.0013952	0.00318907	9.57736e-05	0.000227317	8.83073e-05	0.0014686	0.00212847	0.00505013	0.00233218	0.000491697	0.00139921	0.00320931	0.00253096	0.00105559	0.00201124	0.0013312	0.00403475	0.00164938	0.000799556	0.000472091	0.00470487	0.000401903	0.00366197	0.000232329	0.00033956	0.000147808	0.00297772	0.000187947	0.000167755	0.0107903	0.00236758	0.00143891	0.00102168	0.000618979	0.000616599	0.00697271	0.00334324	0.00353272	0.0040252	0.00291945	0.000992941	0.00110046	0.00177061	0.00185202	0.00432301	7.50288e-05	0.0031911	0.000267151	0.00149169	0.00150143	0.00121977	0.00393825	0.000941092	0.000317239	7.56484e-05	0.00371269	0.000756805	0.00206357	0.0056678	0.0020911	0.0119257	0.00175004	0.000405493	0.00037233	0.000161254	0.000224631	2.55098e-05	0.00307586	0.00211102	0.00933389	0.000531381	0.000315157	0.00248987	0.00101642	0.0016779	0.00154313	0.00038705	0.00158217	0.0077026	0.00385584	0.000760482	0.00047668	0.000987107	0.00187971	0.00363343	0.00010739	0.0105793	0.00122281	2.56354e-05	0.000708467	0.000272659	0.00557102	2.36644e-06	0.0037541	0.00139977	0.0103897	0.00484166	0.00123427	0.0220124	0.000147554	0.000173497	0.00104255	0.00279542	0.000440946	0.000309311	0.00110104	0.00236316	0.0016973	0.000970816	0.00062425	0.00200097	1.47091e-05	0.00137602	0.00747831	0.00828036	0.000282758	0.00177838	0.000966504	9.04556e-05	0.0917942	0.376267	0.0338435	0.0115683	0.432677	0.0538499	0.329197	0.196916	0.225874	0.248013	0.3451474
9490	-5437.237	-5490.759	53.52197	0.00230437	0.000512037	0.00691687	0.00134557	0.00121159	0.0025716	0.00151669	0.000554582	0.00181197	0.0036394	0.000196521	0.00585863	0.000582524	0.00360559	0.00446039	0.000507524	0.00194313	0.00115782	0.00067502	0.00485241	0.000954672	0.000663858	0.000134316	0.000385105	0.00113756	0.00115773	0.00149507	3.63098e-05	0.00457797	0.00167547	0.00216396	0.00249884	0.000114484	0.00228791	0.000844252	0.00110806	0.00404924	0.00285021	0.00158036	0.00360734	0.000366955	0.000923207	7.72414e-05	0.00187051	0.000606968	0.00387064	0.00340838	0.00055643	0.00172042	0.00273428	0.00396771	0.00105285	0.00420994	0.00529443	0.00429233	0.00126708	9.47067e-05	0.0001849	0.00438589	0.00372852	0.00432131	0.000333471	0.000227982	0.000165103	0.00309969	5.82382e-05	0.000140287	0.00820853	0.00170964	0.00148614	0.000521011	0.000922005	0.000872268	0.0017389	0.00170926	0.00484878	0.0065063	0.0045817	0.000920388	0.000409133	0.00170101	0.00204006	0.00232503	9.90848e-05	0.000935319	0.000203359	0.00156839	0.000842867	0.00112188	0.00383175	0.00109243	0.000390141	0.000498828	0.00256933	0.00119333	0.00260805	0.00741953	0.00254521	0.01047	0.000432694	0.000982271	0.00037381	0.000180771	5.2114e-05	6.57383e-06	0.00198178	0.00118337	0.00823306	0.000260649	0.000610019	0.00160419	0.00083612	0.00153968	0.00237804	0.000664509	0.00502271	0.00667166	0.00247734	0.000977994	0.00140143	0.00105531	0.00108739	0.00627919	0.000364008	0.00744068	0.00240104	2.61189e-05	0.000383057	0.000432568	0.00410523	1.54471e-06	0.00200908	0.00241344	0.0058493	0.00380004	0.00108395	0.0238553	0.000294382	8.2144e-05	0.000717405	0.00152299	0.00126057	0.000822272	0.000293929	0.000987403	0.00181548	0.00133115	0.000571664	0.0018063	1.01358e-05	0.00171993	0.00536288	0.00635356	0.00016552	0.000682822	0.000450553	7.02464e-05	0.13821	0.373126	0.0382353	0.0135779	0.393852	0.0429987	0.319025	0.195075	0.24555	0.24035	0.3371754
9500	-5446.776	-5500.004	53.22834	0.00173322	0.00140958	0.0061319	0.000930633	0.00147397	0.0032475	0.00266392	0.00133653	0.000731964	0.00592505	0.000126397	0.00621637	0.00064191	0.0052339	0.00508434	0.000728716	0.00416787	0.00171424	0.0010851	0.00190919	0.00118575	0.000516861	0.000326212	0.000207853	0.00199875	0.00070526	0.00135242	7.02528e-05	0.00369313	0.000870557	0.000859335	0.00344338	0.000121771	0.00171338	0.0015696	0.00299163	0.00476186	0.00548786	0.00228049	0.00229937	0.00131483	0.000768161	3.80904e-05	0.00129808	0.000450071	0.00539851	0.00311918	0.00139355	0.000405629	0.00229469	0.00399122	0.000417731	0.00306998	0.00411631	0.00596495	0.00131777	0.000846202	0.000369989	0.00539325	0.00411431	0.00461696	0.000363314	0.000506631	0.000286397	0.00277782	0.000118211	0.000219615	0.00875906	0.00103465	0.0010254	0.000617967	0.00166972	0.00161707	0.00136562	0.00139353	0.00343363	0.00562862	0.00283307	0.00122816	0.000537169	0.000980952	0.00122685	0.00142822	0.000140132	0.00213293	0.000712393	0.000970874	0.00192325	0.000948539	0.00410544	0.00149912	0.00011769	0.000205637	0.00440913	0.000432859	0.000963577	0.00899843	0.00283338	0.00748162	0.000695643	0.00087555	0.000489262	0.000199092	4.60834e-05	1.9604e-05	0.00165894	0.00373793	0.00656335	0.00115107	0.000374119	0.000895686	0.000421241	0.000513866	0.00102427	0.00124733	0.00216937	0.00488297	0.00883151	0.00158834	0.000911999	0.0013368	0.00125305	0.0089899	0.000288444	0.0136405	0.00186738	3.84503e-05	0.000251651	6.81371e-05	0.00704689	7.15854e-06	0.00421078	0.00137615	0.00406135	0.00488885	0.00121133	0.0239787	7.29607e-05	0.00014165	0.00192253	0.00149718	0.00121074	0.000421981	0.00013261	0.00183674	0.00207371	0.0033407	0.00163789	0.00195178	1.07405e-05	0.00716408	0.00355158	0.00884573	0.000167604	0.000444383	0.000598023	0.000129672	0.126901	0.342597	0.035107	0.0220827	0.438033	0.0352793	0.315366	0.192838	0.242734	0.249062	0.3665392
9510	-5450.738	-5504.12	53.38233	0.00138525	0.00170785	0.00744918	0.00297251	0.00287291	0.0012292	0.00395256	0.00141755	0.00180616	0.0047547	8.67756e-05	0.00965307	0.000790638	0.00208555	0.00413439	0.000417341	0.00228386	0.00103329	0.00370981	0.00272172	0.0011206	0.00196048	0.000550344	0.000620113	0.00060314	0.000901381	0.0010261	6.85641e-05	0.0015767	0.00129291	0.000413455	0.00255352	0.000269284	0.000382428	0.00223403	0.00201019	0.00695571	0.000745875	0.00132606	0.00159502	0.00136819	0.000570718	3.4559e-05	0.000814004	0.000631721	0.00299849	0.00313681	0.0002815	0.00279355	0.00221757	0.00627298	0.000260063	0.00215004	0.00160511	0.00267862	0.000621326	0.000430412	0.0013659	0.000950411	0.00207509	0.00453684	0.000839585	0.000835296	0.000987437	0.00230338	5.2944e-05	0.000128595	0.00616449	0.00232229	0.00135259	0.00255063	0.000341656	0.00205923	0.00206731	0.00131678	0.00229009	0.00434673	0.00401559	0.000999347	0.00110009	0.00176363	0.000505711	0.00197273	0.000241039	0.000922974	0.00135898	0.000513651	0.00156128	0.000291397	0.00612928	0.00286305	7.27987e-05	0.000502132	0.00319362	0.000206262	0.000916976	0.0074552	0.0022166	0.0102523	0.000398818	0.000536191	0.00107956	0.000462536	6.46439e-05	1.86212e-05	0.000409702	0.0052709	0.0103735	0.00164532	0.000514006	0.00213776	0.00268132	0.000259657	0.00215786	0.000593319	0.00105933	0.00793191	0.00889488	0.000351906	0.00153906	0.000554048	0.00466114	0.0052204	0.000699609	0.0109689	0.00134596	2.62712e-05	9.96014e-05	5.2933e-05	0.00540627	2.9977e-05	0.0054955	0.00244009	0.00166136	0.00956271	0.00203092	0.0194943	3.79251e-05	9.53576e-05	0.00106095	0.00116471	0.00140766	0.000448797	0.000525836	0.00167352	0.000420682	0.00186425	0.00287613	0.00538944	1.66395e-05	0.00213549	0.00401356	0.00533366	0.000117268	0.00212196	0.000624653	0.000202732	0.113096	0.339839	0.0348244	0.0219049	0.45534	0.0349953	0.313967	0.191982	0.241657	0.252394	0.3511397
9520	-5432.434	-5486.144	53.70922	0.00188724	0.00130026	0.00936549	0.00183524	0.00368342	0.00242	0.00364841	0.00152702	0.00149678	0.00364107	0.000153112	0.00596287	0.000935441	0.00372612	0.0026363	0.000859922	0.00161875	0.000598585	0.00120631	0.00213739	0.000980999	0.000242449	0.000933717	0.000657199	0.000227722	0.000419347	0.00121047	0.000282793	0.00366209	0.00169954	0.000380639	0.00191524	0.000157419	0.000865147	0.00129353	0.0010675	0.0044561	0.00111693	0.000921875	0.00132192	0.000505525	0.000479671	3.72555e-05	0.000310123	0.000379422	0.00551157	0.00147619	0.000657829	0.00255792	0.00292601	0.00163419	0.000253946	0.000800356	0.00256477	0.00414884	0.000195596	0.000581849	0.0011646	0.00194899	0.00232582	0.00534325	0.00183837	0.000685126	0.000921115	0.00297356	8.4541e-05	0.00013077	0.00825197	0.00145743	0.00184442	0.0014504	0.000316448	0.00219044	0.00234638	0.00218004	0.00333664	0.00350451	0.00359254	0.00139827	0.000747928	0.000484508	0.000719644	0.000985314	0.000131055	0.00350731	0.000394886	0.000636923	0.00230705	0.000728384	0.00725947	0.00126115	0.00018173	0.00101125	0.00452354	0.000337776	0.000536937	0.00431255	0.00299647	0.00647701	0.000279458	0.00113777	0.000695055	0.000327835	0.000147647	4.10298e-05	0.000563259	0.00245187	0.00627883	0.000971677	0.000721119	0.00401189	0.00139639	0.000925589	0.00130355	0.00135223	0.0015686	0.00462386	0.00664917	0.000312484	0.00116178	0.00120699	0.00203641	0.00471942	0.000946161	0.0112212	0.00340445	0.000144512	0.000560512	5.57301e-05	0.00471563	5.25042e-05	0.00474542	0.00201944	0.00404181	0.00369681	0.00231838	0.0141075	2.87933e-05	0.000122058	0.00100625	0.0024351	0.000565095	0.00071131	0.000412313	0.00264011	0.00245839	0.0015316	0.00214709	0.00563709	6.08216e-05	0.0036459	0.00171203	0.00586482	0.000218759	0.00101214	0.000317752	0.000709245	0.119289	0.378008	0.0259364	0.017059	0.418404	0.0413039	0.33678	0.209845	0.221762	0.231614	0.3184506
9530	-5453.53	-5506.893	53.36226	0.00179115	0.000711547	0.0141751	0.00130499	0.00243125	0.000986022	0.00384924	0.000786807	0.00133024	0.00188819	0.00100259	0.00808093	0.000466235	0.00213351	0.00251696	0.00230369	0.000843471	0.000218578	0.0010031	0.000876655	0.000592776	0.00029386	0.000506194	0.000983395	7.36141e-05	0.000251852	0.00103931	0.000112201	0.00409719	0.0030542	0.00031983	0.00414756	0.000239587	0.00327682	0.00183464	0.000911291	0.00291815	0.00264778	0.000913225	0.00263471	0.00028086	7.0293e-05	1.40679e-05	0.000942604	0.000253771	0.00430909	0.00532738	0.000617669	0.000635141	0.0011014	0.00426785	0.000325712	0.00127367	0.000933713	0.00282803	0.00192456	0.00210281	0.0029465	0.00234059	0.00262237	0.00829756	0.000486021	0.000514451	0.000705787	0.0010517	0.000369343	0.000183763	0.0073143	0.00391734	0.000997908	0.00304377	0.00015526	0.00137415	0.00201986	0.00213103	0.00469148	0.00388363	0.00364507	0.00236915	0.000415245	0.000292603	0.00102234	0.00119377	5.61613e-05	0.00146933	0.000583321	0.000619678	0.000845321	0.00105658	0.00400235	0.00588289	7.1441e-05	0.00229519	0.00355127	0.000438706	0.000862333	0.00859353	0.00367204	0.0144825	0.00028679	0.00074091	0.000610951	0.000414979	0.000288121	4.792e-05	0.000313846	0.000796392	0.00678679	0.00158936	0.00108152	0.000754791	0.00108929	0.000851047	0.00154192	0.00101835	0.00294752	0.00525705	0.00650742	0.000238499	0.000407716	0.00033362	0.000614464	0.00568764	0.00140163	0.0112316	0.00155939	0.000273808	0.00098069	9.74698e-05	0.00857667	7.06346e-05	0.00394046	0.00129322	0.00236797	0.00655467	0.00241382	0.0218897	2.04502e-05	0.000299598	0.0015564	0.00108661	0.0014768	0.000250451	0.000446839	0.00509386	0.00178399	0.00277281	0.00187918	0.00288759	5.21035e-05	0.0020504	0.00327607	0.00942676	8.66949e-05	0.00109128	0.00113307	0.000393004	0.107934	0.354015	0.0510573	0.0231845	0.416685	0.0471234	0.331969	0.206847	0.218594	0.242591	0.3531472
9540	-5429.224	-5482.798	53.57383	0.00209263	0.000294997	0.00944807	0.000775263	0.00154181	0.000756867	0.00174311	0.00129672	0.00156821	0.0034005	0.000669319	0.00506722	0.000589398	0.00275839	0.0023766	0.00121366	0.00221289	0.00036093	0.00136148	0.00185617	0.000212198	0.00108509	0.000331469	0.00156661	0.000499703	0.000130081	0.00325933	7.01283e-05	0.0022634	0.00173627	0.00202757	0.00176286	0.000364444	0.00178971	0.000950968	0.00179971	0.00194569	0.00230002	0.000578602	0.00104723	0.000440739	2.72638e-05	4.80995e-05	0.000441473	0.00141658	0.00542987	0.00584328	0.000884336	0.00114381	0.00127742	0.00290837	0.00023093	0.00321488	0.00364604	0.0041645	0.000678865	0.00141837	0.00184794	0.00264172	0.00113252	0.00265355	0.000401216	0.000789352	0.00056604	0.00211581	0.000597316	0.000221984	0.00846712	0.00197015	0.00084291	0.00148126	0.000300683	0.000451464	0.00291564	0.00249403	0.00260871	0.00399336	0.00388631	0.0019802	0.0014903	0.000451482	0.000987442	0.000643776	1.97664e-05	0.00139333	0.000270253	0.000602133	0.00142001	0.000470722	0.00538419	0.00373721	3.09801e-05	0.00131138	0.00533225	0.00137301	0.00247427	0.00355914	0.00170779	0.00533314	0.00032136	0.00161839	0.000918001	0.000436185	0.000697022	5.52196e-05	0.000652717	0.00125224	0.00864519	0.00266684	0.0018105	0.00151145	0.00158522	0.0013975	0.00068368	0.00141664	0.00139944	0.00913916	0.00387925	0.000693909	0.000689689	0.00046474	0.00109092	0.00513635	0.00326385	0.0131325	0.0021476	0.000609116	0.000437343	5.35192e-05	0.00651628	5.78784e-05	0.00533713	0.00143714	0.0076178	0.00455273	0.00296517	0.0217071	6.84115e-06	0.000543052	0.00202085	0.00112066	0.000767911	0.00023037	0.000744364	0.00568634	0.000927189	0.00209322	0.000702452	0.000541017	1.26716e-05	0.00256826	0.00383829	0.00717402	8.48936e-05	0.00111236	0.00081138	0.000335162	0.109495	0.359134	0.0296653	0.0260076	0.42271	0.0529883	0.331969	0.206847	0.218594	0.242591	0.33199
